benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_seed3,lstm,CftsConfeti,18,1,14.382912105615262,2.126433771468257,0.5266666666666666,0.0,0.0,1.4050797311474936,0,0,0.0,0.8418635043087797,0.0,0.9069841285013027,0.0,0.0
smoke_seed3,lstm,CftsConfeti,19,0,8.360883379386792e-07,1.0397292940215815e-07,1.0,1.0,1.0,1.492171543151197,29,1,nan,nan,nan,nan,0.0,0.0
smoke_seed3,lstm,CftsCounts,0,0,26.329441865079126,2.9241340302008516,0.006666666666666667,0.0,0.0,1.4161765266584287,0,0,0.0,0.9262024964511962,0.0,0.835524186081414,0.0,0.0
smoke_seed3,lstm,CftsCounts,1,1,22.32934826092525,2.3877099357563045,0.006666666666666667,0.0,0.0,1.2654617160877752,0,0,0.0,0.934110289695063,0.0,0.8636987597931844,0.0,0.0
smoke_seed3,lstm,CftsCounts,2,1,47.73713585149326,5.158986723573263,0.02,0.0,0.0,1.810851604628353,0,0,0.0,0.9413970014702678,0.0,0.7300767828397348,0.0,0.0
smoke_seed3,lstm,CftsCounts,3,1,44.50577230950978,4.875950621317598,0.006666666666666667,0.0,0.0,1.3819177595791357,0,0,0.0,0.8971779840232036,0.0,0.744567275232922,0.0,0.0
smoke_seed3,lstm,CftsCounts,4,0,24.92881850956049,2.643833839607985,0.0,0.0,0.0,1.5261162745821995,0,0,0.0,0.9159678589702598,0.0,0.8566747829079897,0.0,0.0
smoke_seed3,lstm,CftsCounts,5,1,34.168131391310155,3.769942239167012,0.006666666666666667,0.0,0.0,1.7851346258357574,0,0,0.0,0.9348314626696899,0.0,0.8325746477951278,0.0,0.0
smoke_seed3,lstm,CftsCounts,6,0,35.81386991095715,4.189720720063052,0.0,0.0,0.0,1.693780026975792,0,0,0.0,0.9942650559935804,0.0,0.867310243523361,0.0,0.0
smoke_seed3,lstm,CftsCounts,7,0,32.396734950617386,3.4859426858320472,0.0,0.0,0.0,1.4560929477368625,0,0,0.0,0.919002427814587,0.0,0.826856447565458,0.0,0.0
smoke_seed3,lstm,CftsCounts,8,1,31.751744517984278,3.401090373935737,0.006666666666666667,0.0,0.0,1.6765491054966242,0,0,0.0,0.9267640913268567,0.0,0.840114059230303,0.0,0.0
