benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full,oracle,OracleCF-Rollout,17,,135.18497740057012,8.414130573346418,0.51,0.0,0.5,1.5039141998670051,50,1.0,0.9999999982508121,0.0,0.7966963597155413,,
full,oracle,OracleCF-Rollout,18,,149.04724905317048,9.033714630359258,0.511,0.0,0.5,1.4899914636167264,50,1.0,0.9999999972295961,0.0,0.7774648410318441,,
full,oracle,OracleCF-Rollout,19,,143.2589967308259,8.507404617989438,0.509,0.0,0.5,1.4292081643913392,50,1.0,0.999999997165201,0.0,0.7826862804717278,,
full,oracle,OracleCF-Rollout,20,,144.2826599883446,8.76649933117357,0.509,0.0,0.5,1.368205979340056,50,1.0,0.9999999974757243,0.0,0.7820561515854477,,
full,oracle,OracleCF-Rollout,21,,124.21980973172867,7.673291774668189,0.511,0.0,0.5,1.3870004945306709,50,1.0,0.9999999986353257,0.0,0.8031653362593913,,
full,oracle,OracleCF-Rollout,22,,163.26130342640903,9.904180442369535,0.509,0.0,0.5,1.3617535411733852,50,1.0,0.9999999985052158,0.0,0.7235956035428637,,
full,oracle,OracleCF-Rollout,23,,120.430328484001,7.334809139613238,0.511,0.0,0.5,1.4726922347261862,50,1.0,0.9999999971772301,0.0,0.7880356480267341,,
full,oracle,OracleCF-Rollout,24,,141.39594332176404,8.524111792733901,0.51,0.0,0.5,1.436176471842193,50,1.0,0.9999999977983215,0.0,0.7824104514205167,,
full,oracle,OracleCF-Rollout,25,,120.960686130305,7.533526664087068,0.51,0.0,0.5,1.5512379194668364,50,1.0,0.9999999983734503,0.0,0.7860529471592893,,
full,oracle,OracleCF-Rollout,26,,107.75482018765665,6.7019188141325445,0.511,0.0,0.5,1.544842019814174,50,1.0,0.9999999984668093,0.0,0.8024669541107996,,
full,oracle,OracleCF-Rollout,27,,134.51133983490365,8.322529466760923,0.509,0.0,0.5,1.377652006125002,50,1.0,0.9999999966718504,0.0,0.7951193673057338,,
full,oracle,OracleCF-Rollout,28,,143.40574519159605,9.188588320829338,0.51,0.0,0.5,1.4405517000343784,50,1.0,0.9999999977561929,0.0,0.7834343076245149,,
full,oracle,OracleCF-Rollout,29,,112.90736413547455,6.9727453314918515,0.511,0.0,0.5,1.5948681282265333,50,1.0,0.9999999976628955,0.0,0.8071833380172301,,
full,oracle,OracleCF-Rollout,30,,137.83163809879215,8.560826524300083,0.511,0.0,0.5,1.460555975082983,50,1.0,0.9999999978835862,0.0,0.780027677132176,,
full,oracle,OracleCF-Rollout,31,,147.92598255714293,9.25963444674756,0.51,0.0,0.5,1.4335411417784747,50,1.0,0.9999999982776119,0.0,0.7452856610437028,,
full,oracle,OracleCF-Rollout,32,,97.10839360878533,6.094349848477873,0.511,0.0,0.5,1.5615433397427059,50,1.0,0.9999999990041408,0.0,0.8259535174531674,,
full,oracle,OracleCF-Rollout,33,,149.1522416799953,8.992091267649455,0.51,0.0,0.5,1.4266654831707217,50,1.0,0.999999998035928,0.0,0.7582153095508068,,
full,oracle,OracleCF-Rollout,34,,140.76135789288602,8.454315573913917,0.511,0.0,0.5,1.4482212416315945,50,1.0,0.9999999977806289,0.0,0.7686524541310878,,
full,oracle,OracleCF-Rollout,35,,131.88053351246595,8.320639786396681,0.509,0.0,0.5,1.2171862769635722,50,1.0,0.9999999975113696,0.0,0.785911106025315,,
