benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_seed1,lstm,CftsCounts,14,1,12.739477103907337,1.389999218371763,0.006666666666666667,0.0,0.0,1.3979303751464975,0,0.0,0.9939648021733938,0.0,0.9198796140537241,0.0,0.0
smoke_seed1,lstm,CftsCounts,15,1,12.781298009624832,1.5588220764673921,0.02,0.0,0.0,1.3477992495162325,0,0.0,0.9947726639271997,0.0,0.9224847171326341,0.0,0.0
smoke_seed1,lstm,CftsCounts,16,1,16.264677711691057,1.9193760290886224,0.006666666666666667,0.0,0.0,1.438067191754054,0,0.0,0.9939569004267571,0.0,0.9011517649682926,0.0,0.0
smoke_seed1,lstm,CftsCounts,17,1,17.275395714550555,2.0735935100905856,0.013333333333333334,0.0,0.0,1.406708694449731,0,0.0,0.9950751786718567,0.0,0.8929834693080979,0.0,0.0
smoke_seed1,lstm,CftsCounts,18,1,14.206451713444196,1.712902370530151,0.013333333333333334,0.0,0.0,1.4457920177675299,0,0.0,0.9937846535792699,0.0,0.9139668897718963,0.0,0.0
smoke_seed1,lstm,CftsCounts,19,1,15.860795592057737,1.7941032059540325,0.006666666666666667,0.0,0.0,1.5600630375388138,0,0.0,0.9908240993970974,0.0,0.9018949220450861,0.0,0.0
smoke_seed1,lstm,CftsWachter,0,1,20.415621981949876,2.264045234333146,0.006666666666666667,0.0,0.0,1.390039895812532,0,0.0,0.9145375177027177,0.0,0.8755396615251736,0.0,0.0
smoke_seed1,lstm,CftsWachter,1,1,19.273116748135383,2.0956561572647487,0.0,0.0,0.0,1.4641362157643414,0,0.0,0.9193624200188559,0.0,0.8837009471762288,0.0,0.0
smoke_seed1,lstm,CftsWachter,2,1,27.385893800687796,2.8280501430933445,0.0,0.0,0.0,1.1996965887662796,0,0.0,0.8620688307149813,0.0,0.8368962401133782,0.0,0.0
smoke_seed1,lstm,CftsWachter,3,1,21.30530379434262,2.2256624534539955,0.006666666666666667,0.0,0.0,1.3566875180135656,0,0.0,0.8979534354751352,0.0,0.8713753552649008,0.0,0.0
smoke_seed1,lstm,CftsWachter,4,1,19.90525036093632,2.1203532081589187,0.013333333333333334,0.0,0.0,1.3245828820191226,0,0.0,0.908047182026387,0.0,0.8799405102337481,0.0,0.0
smoke_seed1,lstm,CftsWachter,5,1,23.072619200864978,2.361320394524659,0.02666666666666667,0.0,0.0,1.498174404780808,0,0.0,0.9109628279769098,0.0,0.8593595216241523,0.0,0.0
smoke_seed1,lstm,CftsWachter,6,1,19.857316523353894,2.2011549362610805,0.02666666666666667,0.0,0.0,1.4782325347395744,0,0.0,0.9094471979221501,0.0,0.8810443187671481,0.0,0.0
smoke_seed1,lstm,CftsWachter,7,1,24.72085771489696,2.6361158432933385,0.0,0.0,0.0,1.4507366414704645,0,0.0,0.8751060228106851,0.0,0.850906734964239,0.0,0.0
smoke_seed1,lstm,CftsWachter,8,1,20.338232689909418,2.231400780155205,0.006666666666666667,0.0,0.0,1.485076745868039,0,0.0,0.9131998962133102,0.0,0.8767913870298788,0.0,0.0
