benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
full,lstm,CftsCOMTE,48,1,0,27.48553074667135,3.4586267471601637,0.902,0.9,0.02,1.3094323310822176,0.6885967937306087,0,0,100,0.0,0.7738862984072007,0.0,0.9716488043689778,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,49,1,0,26.552228136435406,3.4369271902533245,0.9,0.9,0.0,1.4894945962203519,0.6812881251892111,0,0,100,0.0,0.7810247548166191,0.0,0.9729384756753288,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,50,1,0,27.548591471715767,3.27395759494702,0.9,0.9,0.0,1.3237422687207974,0.6973220779545799,0,0,100,0.0,0.8027754637947396,0.0,0.96307536754263,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,51,1,0,31.90939820185651,4.021162298831996,0.9,0.9,0.0,1.3847709444210061,0.6571249960098813,0,0,100,0.0,0.76829406153038,0.0,0.9634883714261209,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,52,1,0,33.191721393374024,4.315865869352748,0.9,0.9,0.0,1.3396211478905882,0.626395568027609,0,0,100,0.0,0.7553516706224579,0.0,0.9542529488913065,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,53,1,0,31.355678137585706,4.05472995439427,0.901,0.9,0.01,1.5479077923431186,0.651908941759185,0,0,100,0.0,0.7352695539112862,0.0,0.9589343160942599,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,54,1,0,30.041822485106618,3.7662665636684793,0.901,0.9,0.01,1.5734417434647616,0.674857101086287,0,0,100,0.0,0.7789912402469248,0.0,0.9682417185836095,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,55,1,0,30.683624010223337,3.7427117972445005,0.9,0.9,0.0,1.3554343138558518,0.6541983525771831,0,0,100,0.0,0.7732263943444696,0.0,0.9619927733549627,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,56,1,0,32.166312514525586,3.915231432061346,0.9,0.9,0.0,1.5402196508305703,0.6429271557563482,0,0,100,0.0,0.786328152207933,0.0,0.9672395217248654,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,57,1,0,32.110703179525004,3.9933530684544616,0.901,0.9,0.01,1.31703831280324,0.6274477211318893,0,0,100,0.0,0.7703870251316232,0.0,0.9644436526629319,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,58,1,0,30.540365655651065,3.918673599692441,0.9,0.9,0.0,1.380987924396567,0.6469652750618752,0,0,100,0.0,0.771936219741639,0.0,0.9649150882307115,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,59,1,0,27.806789071503513,3.3911582391386594,0.9,0.9,0.0,1.2931890115593176,0.6616915910194667,0,0,100,0.0,0.783619372824542,0.0,0.9718407517152996,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,60,1,0,29.456406425331757,3.6417304475466996,0.9,0.9,0.0,1.3335984568812573,0.6646957775615346,0,0,100,0.0,0.7911861418964926,0.0,0.9681686165883289,0.0,0.0,0.0,0.0
