benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
full_nl,lstm,CftsCOMTE,30,1,0,14.854446782874843,1.9893280313186505,0.9,0.9,0.0,1.1867570669172027,0.9692203144685176,0,0,100,0.0,0.8853493110861501,0.0,0.9852926718049276,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,31,1,0,15.153471313218873,2.1029392857323455,0.9,0.9,0.0,1.164286469315794,0.9942796959416773,0,0,100,0.0,0.8816516708712168,0.0,0.9849610010255908,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,32,1,0,14.837141482171404,1.921686542454485,0.9,0.9,0.0,1.0607871168476906,0.9673082987667012,0,0,100,0.0,0.8849642150644832,0.0,0.9855075636581206,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,33,1,0,17.620672707146213,2.401899665587113,0.9,0.9,0.0,1.184059455408994,0.9752139711065462,0,0,100,0.0,0.8780490322836316,0.0,0.9825876286349635,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,34,1,0,16.31055574988308,2.0771398430071843,0.9,0.9,0.0,1.160446633404382,0.996108109607495,0,0,100,0.0,0.8818549780596978,0.0,0.9838757426670881,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,35,1,0,19.53294131621167,2.467152204596804,0.902,0.9,0.02,1.075157116227358,0.9956596345204535,0,0,100,0.0,0.8796241709695019,0.0,0.9806568355481705,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,36,1,0,16.684332895254634,2.061081251863889,0.9,0.9,0.0,0.9959879586062164,0.9965381828325769,0,0,100,0.0,0.8757642264232849,0.0,0.9835801953987069,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,37,1,0,13.506865481573811,1.7246907727964982,0.9,0.9,0.0,1.2638431208467853,0.960660152883924,0,0,100,0.0,0.8879298424653407,0.0,0.986795193043067,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,38,1,0,12.782787629854182,1.7300700467622627,0.901,0.9,0.01,1.2424644071983015,0.996097495294153,0,0,100,0.0,0.8817479911628678,0.0,0.9873659212670227,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,39,1,0,13.669731278274543,1.8371143606846279,0.9,0.9,0.0,1.1177685049804158,0.9588035182002352,0,0,100,0.0,0.8840602926459615,0.0,0.9866203410002622,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,40,1,0,14.528276471830523,1.8467472513805265,0.902,0.9,0.02,1.1744587194047396,0.9974997072150736,0,0,100,0.0,0.8783463323774493,0.0,0.9859300325454947,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,41,1,0,16.871577112121486,2.3035476931823355,0.9,0.9,0.0,1.0912685449346988,0.990511736091841,0,0,100,0.0,0.8753646771937796,0.0,0.9832942091264378,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,42,1,0,15.042677170567725,1.9458513083086422,0.9,0.9,0.0,1.1113069462542322,0.9609500082449599,0,0,100,0.0,0.8843016194669313,0.0,0.9851166249022396,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,43,1,0,15.864994832011906,2.064434686502208,0.9,0.9,0.0,1.111678216215286,0.991127980437066,0,0,100,0.0,0.8842691954926581,0.0,0.9842884175778452,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,44,1,0,15.850208390792055,1.9750810960081293,0.9,0.9,0.0,1.0656668034333663,0.977472893552682,0,0,100,0.0,0.8776376708529863,0.0,0.984340770024618,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,45,1,0,13.70836214153146,1.755790164421914,0.901,0.9,0.01,1.2438055855810846,0.9834830389539864,0,0,100,0.0,0.8777110569650357,0.0,0.9863973889370067,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,46,1,0,13.229257302517794,1.8549239073731907,0.901,0.9,0.01,1.1980645666818197,0.9806038147134561,0,0,100,0.0,0.878552199220741,0.0,0.9868586984108486,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,47,1,0,16.224166042528783,2.2157329540516364,0.9,0.9,0.0,1.0484403970259755,0.999941240631138,0,0,100,0.0,0.883361683894784,0.0,0.9839212650338521,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,48,1,0,17.722138669270876,2.3417587031788045,0.9,0.9,0.0,1.1557967385863412,0.9832560937397976,0,0,100,0.0,0.8840464141045878,0.0,0.9826006931984362,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,49,1,0,17.70938048951873,2.3879103156370958,0.9,0.9,0.0,1.0575800605716497,0.9875371906628364,0,0,100,0.0,0.88553437913901,0.0,0.9825724149119826,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,50,1,0,15.979260459829426,2.032843283185877,0.9,0.9,0.0,1.1580717934727511,0.9894901906788915,0,0,100,0.0,0.8747557381699572,0.0,0.9845573791713588,0.0,0.0,0.0,0.0
